name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0125_0003';0.000000;6.271979e-02;-1.044199e+01;2.164367e+01;7.620927e-02;-1.532273e-02;2.841739e-03;2.395854e+01;-6.760588e+00;-1.132454e+01;-1.525042e+01;0;0;0;0;0;0;8.426609e+02;1.227360e+03;-201;1.759371e+03;-201;2.744123e+03;-201
'P0125_0003';0.010000;5.735974e-02;-1.428034e+01;2.478484e+01;7.329787e-02;-2.216710e-02;5.699462e-03;2.976837e+01;-3.284352e+00;-6.265973e+00;-1.629680e+01;0;0;0;0;0;0;8.127204e+02;1.244902e+03;-201;1.773561e+03;-201;2.864359e+03;-201
'P0125_0003';0.020000;5.035093e-02;-1.893696e+01;2.906013e+01;7.066978e-02;-2.855819e-02;8.142864e-03;3.645891e+01;3.046932e+00;-1.391677e-01;-1.561328e+01;0;0;0;0;0;0;7.857190e+02;1.228269e+03;-201;1.774314e+03;-201;2.900809e+03;-201
'P0125_0003';0.030000;4.556062e-02;-2.041006e+01;3.129389e+01;6.620228e-02;-2.680561e-02;7.800440e-03;3.628601e+01;7.726752e+00;4.063235e-01;-1.366726e+01;0;0;0;0;0;0;7.435198e+02;1.355974e+03;-201;1.771315e+03;-201;2.933538e+03;-201
'P0125_0003';0.040000;4.264717e-02;-1.992430e+01;3.104710e+01;6.944142e-02;-2.464394e-02;7.153659e-03;3.656414e+01;9.172090e+00;7.170482e-01;-1.022794e+01;0;0;0;0;0;0;7.459783e+02;1.373918e+03;-201;1.782908e+03;-201;2.904934e+03;-201
'P0125_0003';0.050000;4.145750e-02;-1.881071e+01;2.911444e+01;7.617656e-02;-1.992743e-02;6.037331e-03;3.589467e+01;7.474956e+00;2.259849e-01;-8.702051e+00;0;0;0;0;0;0;7.412142e+02;1.436698e+03;-201;1.813122e+03;-201;2.991366e+03;-201
'P0125_0003';0.060000;4.263663e-02;-1.895132e+01;2.967509e+01;8.741828e-02;-2.102833e-02;6.028908e-03;3.627938e+01;7.495083e+00;4.494463e+00;-7.946978e+00;0;0;0;0;0;0;7.724584e+02;1.293246e+03;-201;1.815597e+03;-201;2.913891e+03;-201
'P0125_0003';0.070000;4.581405e-02;-2.076315e+01;2.940223e+01;9.903952e-02;-2.188185e-02;6.112844e-03;3.596957e+01;9.122062e+00;6.615807e+00;-1.077909e+01;0;0;0;0;0;0;7.771613e+02;1.334664e+03;-201;1.841702e+03;-201;2.999407e+03;-201
'P0125_0003';0.080000;5.281084e-02;-2.174518e+01;2.840718e+01;1.028841e-01;-2.697997e-02;7.075181e-03;3.505207e+01;1.058356e+01;1.273114e+01;-1.574308e+01;0;0;0;0;0;0;7.615532e+02;1.296954e+03;-201;1.843171e+03;-201;3.058591e+03;-201
'P0125_0003';0.090000;5.931493e-02;-2.101014e+01;2.465205e+01;1.076755e-01;-2.521107e-02;6.044227e-03;3.234269e+01;1.003877e+01;1.780142e+01;-2.070958e+01;0;0;0;0;0;0;7.482722e+02;1.295341e+03;-201;1.849096e+03;-201;3.055345e+03;-201
'P0125_0003';0.100000;6.349357e-02;-1.830853e+01;2.125176e+01;1.010231e-01;-2.157489e-02;6.336937e-03;2.883381e+01;6.972218e+00;2.546589e+01;-2.441761e+01;0;0;0;0;0;0;6.853167e+02;1.326035e+03;-201;1.825672e+03;-201;2.907254e+03;-201
'P0125_0003';0.110000;6.203904e-02;-1.542373e+01;1.819333e+01;9.785935e-02;-1.394092e-02;6.050976e-03;2.484891e+01;3.751888e+00;3.012023e+01;-2.709368e+01;0;0;0;0;0;0;6.688422e+02;1.422593e+03;-201;1.819156e+03;-201;2.740136e+03;-201
'P0125_0003';0.120000;5.862614e-02;-1.363893e+01;1.647509e+01;9.691466e-02;-7.957443e-03;6.019834e-03;2.214045e+01;2.460166e+00;3.197523e+01;-3.014254e+01;0;0;0;0;0;0;5.645995e+02;1.496123e+03;-201;1.622587e+03;-201;2.495599e+03;-201
'P0125_0003';0.130000;5.257463e-02;-1.209272e+01;1.549339e+01;9.503143e-02;-3.568200e-03;6.369436e-03;2.018669e+01;1.468049e+00;3.038018e+01;-3.105620e+01;0;0;0;0;0;0;6.116675e+02;1.578862e+03;-201;1.608423e+03;-201;2.429281e+03;-201
'P0125_0003';0.140000;4.875478e-02;-1.351353e+01;1.784197e+01;8.877764e-02;-6.706572e-03;6.200240e-03;2.174244e+01;4.561319e+00;2.606528e+01;-3.239581e+01;0;0;0;0;0;0;6.424980e+02;1.516968e+03;-201;1.635518e+03;-201;2.341833e+03;-201
'P0125_0003';0.150000;4.537490e-02;-1.579337e+01;2.049151e+01;7.501332e-02;-1.101699e-02;6.057361e-03;2.432741e+01;8.067325e+00;2.273588e+01;-2.856287e+01;0;0;0;0;0;0;7.626295e+02;1.470901e+03;-201;1.866420e+03;-201;2.455312e+03;-201
'P0125_0003';0.160000;4.399123e-02;-1.992012e+01;2.549840e+01;7.600886e-02;-1.416976e-02;4.521972e-03;2.752764e+01;1.394392e+01;2.444228e+01;-2.603538e+01;0;0;0;0;0;0;7.557465e+02;1.270875e+03;-201;1.903897e+03;-201;2.494939e+03;-201
'P0125_0003';0.170000;4.299292e-02;-2.133682e+01;2.686483e+01;8.796600e-02;-1.403985e-02;3.767577e-03;2.834614e+01;1.526532e+01;2.550510e+01;-2.217835e+01;0;0;0;0;0;0;7.547324e+02;1.222668e+03;-201;1.882962e+03;-201;2.537962e+03;-201
'P0125_0003';0.180000;3.950389e-02;-1.937496e+01;2.506786e+01;8.685473e-02;-7.608418e-03;5.003376e-03;2.639363e+01;1.337142e+01;2.380959e+01;-1.967843e+01;0;0;0;0;0;0;7.547854e+02;1.178235e+03;-201;1.843097e+03;-201;2.588464e+03;-201
'P0125_0003';0.190000;3.694122e-02;-1.629051e+01;2.062760e+01;8.117980e-02;-3.601722e-03;4.647035e-03;2.327965e+01;1.162806e+01;2.170579e+01;-1.692086e+01;0;0;0;0;0;0;7.569330e+02;1.215699e+03;-201;1.810466e+03;-201;2.563214e+03;-201
'P0125_0003';0.200000;3.449712e-02;-1.503913e+01;1.911272e+01;6.861975e-02;-3.143538e-03;5.167041e-03;2.135535e+01;1.240026e+01;2.155415e+01;-1.470868e+01;0;0;0;0;0;0;7.696049e+02;1.267144e+03;-201;1.894484e+03;-201;2.525295e+03;-201
