name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0133_0254';0.000000;2.449023e-02;-5.215738e+00;1.212603e+01;4.743526e-02;8.824096e-03;6.122001e-04;1.456200e+01;1.149821e+00;-3.831354e+00;-8.003371e-01;0;0;0;0;0;0;6.924743e+02;1.602813e+03;-201;1.505375e+03;-201;2.429419e+03;-201
'P0133_0254';0.010000;2.426358e-02;-7.551701e+00;1.405196e+01;2.930699e-02;8.793673e-03;9.867172e-04;1.596166e+01;3.571355e+00;1.632020e-01;1.467616e+00;0;0;0;0;0;0;6.657322e+02;1.583703e+03;-201;1.499800e+03;-201;2.392118e+03;-201
'P0133_0254';0.020000;2.424115e-02;-8.272796e+00;1.434729e+01;1.362548e-02;9.758220e-03;1.531736e-03;1.390123e+01;6.855694e+00;3.775754e+00;-2.358729e+00;0;0;0;0;0;0;5.619990e+02;1.565916e+03;-201;1.456644e+03;-201;2.347272e+03;-201
'P0133_0254';0.030000;2.183075e-02;-9.158984e+00;1.830122e+01;1.253331e-02;1.165210e-02;1.386812e-03;1.450273e+01;7.385834e+00;4.873338e+00;-2.670881e+00;0;0;0;0;0;0;6.965784e+02;1.392076e+03;-201;1.645590e+03;-201;2.535994e+03;-201
'P0133_0254';0.040000;2.011189e-02;-9.782912e+00;2.014764e+01;2.090861e-02;9.213171e-03;1.421544e-03;1.551510e+01;9.350135e+00;5.292140e+00;-5.602880e+00;0;0;0;0;0;0;7.207583e+02;1.351411e+03;-201;1.652444e+03;-201;2.556183e+03;-201
'P0133_0254';0.050000;1.910958e-02;-1.112313e+01;2.075638e+01;2.894670e-02;5.038245e-03;1.380642e-03;1.937470e+01;9.809842e+00;4.920552e+00;-6.459845e+00;0;0;0;0;0;0;8.260757e+02;1.287034e+03;-201;1.703762e+03;-201;2.594559e+03;-201
'P0133_0254';0.060000;1.904122e-02;-9.416436e+00;1.825269e+01;4.110470e-02;1.056310e-03;1.337018e-03;1.857429e+01;6.567175e+00;2.706785e+00;-9.330220e+00;0;0;0;0;0;0;6.957104e+02;1.432991e+03;-201;1.543964e+03;-201;2.371517e+03;-201
'P0133_0254';0.070000;1.882300e-02;-7.702708e+00;1.488187e+01;5.362255e-02;4.102664e-03;1.285362e-03;1.615729e+01;4.010509e+00;2.933820e-02;-1.291226e+01;0;0;0;0;0;0;7.302869e+02;1.440769e+03;-201;1.592225e+03;-201;2.399247e+03;-201
'P0133_0254';0.080000;1.786274e-02;-7.734727e+00;1.611004e+01;5.507943e-02;9.172565e-03;1.195139e-03;1.526705e+01;3.495181e+00;4.740803e-01;-9.941648e+00;0;0;0;0;0;0;7.458104e+02;1.495773e+03;-201;1.619307e+03;-201;2.378420e+03;-201
'P0133_0254';0.090000;1.673326e-02;-9.163896e+00;1.699356e+01;4.847394e-02;1.426243e-02;1.108600e-03;1.547828e+01;7.519792e+00;5.024680e+00;-6.711138e+00;0;0;0;0;0;0;8.943203e+02;1.328812e+03;-201;1.796599e+03;-201;2.628979e+03;-201
'P0133_0254';0.100000;1.641511e-02;-9.812008e+00;1.766240e+01;4.318247e-02;1.629557e-02;1.043811e-03;1.725363e+01;8.358310e+00;6.856340e+00;-2.285944e+00;0;0;0;0;0;0;9.169269e+02;1.430003e+03;-201;1.828520e+03;-201;2.667089e+03;-201
'P0133_0254';0.110000;1.663179e-02;-1.034056e+01;1.692776e+01;4.184073e-02;1.821280e-02;9.899661e-04;1.773414e+01;8.816494e+00;7.545581e+00;2.118870e+00;0;0;0;0;0;0;9.287934e+02;1.374786e+03;-201;1.854453e+03;-201;2.641992e+03;-201
'P0133_0254';0.120000;2.118112e-02;-7.900047e+00;1.583090e+01;3.479402e-02;1.976112e-02;1.284585e-03;1.771183e+01;4.261690e+00;8.657973e-01;2.477492e+00;0;0;0;0;0;0;7.751741e+02;1.456760e+03;-201;1.679174e+03;-201;2.437983e+03;-201
'P0133_0254';0.130000;2.780814e-02;-5.431079e+00;1.425968e+01;3.419540e-02;2.127386e-02;1.559114e-03;1.540403e+01;-1.792023e+00;1.048315e-01;1.334591e-01;0;0;0;0;0;0;7.231260e+02;1.347860e+03;-201;1.617761e+03;-201;2.339954e+03;-201
'P0133_0254';0.140000;3.021463e-02;-5.739494e+00;1.630402e+01;3.484135e-02;2.339158e-02;2.118084e-03;1.481094e+01;-1.999960e+00;9.303832e-01;8.067659e-01;0;0;0;0;0;0;7.312573e+02;1.349995e+03;-201;1.582263e+03;-201;2.350988e+03;-201
'P0133_0254';0.150000;3.037421e-02;-1.134718e+01;2.098848e+01;3.910454e-02;2.326875e-02;3.521311e-03;1.573154e+01;3.674954e+00;8.409049e+00;4.306880e+00;0;0;0;0;0;0;8.815222e+02;1.283006e+03;-201;1.755500e+03;-201;2.532588e+03;-201
'P0133_0254';0.160000;2.918075e-02;-1.597686e+01;2.728719e+01;3.377557e-02;2.395117e-02;4.678125e-03;1.997343e+01;1.067160e+01;8.884212e+00;8.925104e+00;0;0;0;0;0;0;8.898661e+02;1.249347e+03;-201;1.752516e+03;-201;2.553015e+03;-201
'P0133_0254';0.170000;2.998902e-02;-1.744137e+01;2.912052e+01;3.582865e-02;2.375875e-02;5.117199e-03;2.308173e+01;1.047600e+01;8.158967e+00;8.429032e+00;0;0;0;0;0;0;9.399790e+02;1.268641e+03;-201;1.871424e+03;-201;2.769541e+03;-201
'P0133_0254';0.180000;2.976662e-02;-1.734208e+01;2.793604e+01;4.345201e-02;1.864713e-02;4.247313e-03;2.468321e+01;1.123894e+01;7.227424e+00;5.738811e+00;0;0;0;0;0;0;9.164001e+02;1.360642e+03;-201;1.841096e+03;-201;2.739721e+03;-201
'P0133_0254';0.190000;2.829445e-02;-1.920567e+01;2.845663e+01;3.495923e-02;2.028073e-02;4.274278e-03;2.335216e+01;1.196470e+01;1.365143e+01;7.241868e+00;0;0;0;0;0;0;9.400900e+02;1.345721e+03;-201;1.872665e+03;-201;2.762339e+03;-201
'P0133_0254';0.200000;2.912143e-02;-2.022642e+01;2.941309e+01;2.786061e-02;2.310135e-02;3.871105e-03;2.249450e+01;1.215887e+01;1.765217e+01;8.945106e+00;0;0;0;0;0;0;9.285401e+02;1.303191e+03;-201;1.809258e+03;-201;2.539723e+03;-201
'P0133_0254';0.210000;2.849843e-02;-2.221160e+01;3.282678e+01;1.790296e-02;2.092698e-02;3.704540e-03;2.353376e+01;1.343035e+01;1.931552e+01;6.826289e+00;0;0;0;0;0;0;9.441204e+02;1.195731e+03;-201;1.892024e+03;-201;2.580046e+03;-201
'P0133_0254';0.220000;2.722177e-02;-2.299828e+01;3.397493e+01;2.838445e-02;1.329336e-02;3.092584e-03;2.485471e+01;1.555499e+01;1.828663e+01;1.772061e+00;0;0;0;0;0;0;9.315560e+02;1.277340e+03;-201;1.935602e+03;-201;2.513567e+03;-201
'P0133_0254';0.230000;2.532987e-02;-2.472506e+01;3.609433e+01;4.181835e-02;6.915815e-03;2.845149e-03;2.708199e+01;1.857942e+01;1.725967e+01;-5.959897e-01;0;0;0;0;0;0;8.507272e+02;1.473602e+03;-201;1.819026e+03;-201;2.512267e+03;-201
'P0133_0254';0.240000;2.500697e-02;-2.370170e+01;3.603087e+01;4.011869e-02;1.395775e-02;2.458155e-03;2.664023e+01;1.770427e+01;1.730362e+01;2.666108e+00;0;0;0;0;0;0;6.471909e+02;1.682892e+03;-201;1.599988e+03;-201;2.394787e+03;-201
'P0133_0254';0.250000;2.667868e-02;-2.308276e+01;3.592721e+01;3.300199e-02;1.723222e-02;2.219632e-03;2.754120e+01;1.513853e+01;1.560817e+01;7.338609e+00;0;0;0;0;0;0;7.332689e+02;1.623336e+03;-201;1.661068e+03;-201;2.628626e+03;-201
'P0133_0254';0.260000;2.873511e-02;-2.312935e+01;3.679177e+01;2.168486e-02;1.775887e-02;3.223093e-03;2.873717e+01;1.404220e+01;1.378336e+01;9.670824e+00;0;0;0;0;0;0;8.179556e+02;1.510497e+03;-201;1.813301e+03;-201;2.839375e+03;-201
'P0133_0254';0.270000;3.035448e-02;-2.402715e+01;3.734385e+01;2.610633e-02;1.692867e-02;3.261026e-03;2.990605e+01;1.354244e+01;1.444249e+01;1.134621e+01;0;0;0;0;0;0;7.944064e+02;1.504571e+03;-201;1.789830e+03;-201;2.798206e+03;-201
'P0133_0254';0.280000;3.005468e-02;-2.687109e+01;3.938731e+01;3.049282e-02;1.020870e-02;2.982676e-03;3.205582e+01;1.802620e+01;1.532323e+01;9.517375e+00;0;0;0;0;0;0;6.982593e+02;1.510347e+03;-201;1.734774e+03;-201;2.816450e+03;-201
'P0133_0254';0.290000;2.904479e-02;-2.783549e+01;4.056762e+01;2.805651e-02;5.380116e-03;2.011339e-03;3.248192e+01;2.101267e+01;1.524206e+01;6.279510e+00;0;0;0;0;0;0;6.615872e+02;1.459928e+03;-201;1.741913e+03;-201;2.829288e+03;-201
