name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0115_0227';0.000000;2.578815e-02;-2.174524e+01;3.477635e+01;6.186478e-02;-1.183244e-02;8.732392e-04;3.094821e+01;1.837271e+01;-1.066501e+00;-1.603282e+01;0;0;0;0;0;0;9.151630e+02;1.392546e+03;-201;1.891589e+03;-201;2.847748e+03;-201
'P0115_0227';0.010000;2.557696e-02;-2.163691e+01;3.555621e+01;4.859250e-02;-8.286365e-03;1.625407e-03;3.206436e+01;1.798182e+01;-2.235027e+00;-1.570803e+01;0;0;0;0;0;0;9.329453e+02;1.329347e+03;-201;1.986352e+03;-201;2.958651e+03;-201
'P0115_0227';0.020000;2.615161e-02;-2.149319e+01;3.527990e+01;3.564086e-02;-8.764527e-03;2.360747e-03;3.276696e+01;1.718210e+01;-1.652657e+00;-1.782114e+01;0;0;0;0;0;0;9.450075e+02;1.244953e+03;-201;2.093032e+03;-201;2.930811e+03;-201
'P0115_0227';0.030000;2.731642e-02;-2.018913e+01;3.498864e+01;2.836292e-02;-6.145956e-03;2.392271e-03;3.299848e+01;1.543684e+01;-6.711621e-01;-1.769921e+01;0;0;0;0;0;0;8.743145e+02;1.211353e+03;-201;1.871136e+03;-201;2.708557e+03;-201
'P0115_0227';0.040000;2.984539e-02;-1.922348e+01;3.632736e+01;2.820844e-02;-9.582338e-03;2.817374e-03;3.343727e+01;1.525267e+01;-8.748798e-01;-1.879768e+01;0;0;0;0;0;0;8.703354e+02;1.260079e+03;-201;1.762207e+03;-201;2.572839e+03;-201
'P0115_0227';0.050000;3.173110e-02;-1.943780e+01;3.772879e+01;2.809562e-02;-1.017537e-02;2.738549e-03;3.381359e+01;1.477816e+01;8.741493e-01;-1.582341e+01;0;0;0;0;0;0;8.668006e+02;1.301976e+03;-201;1.672269e+03;-201;2.536682e+03;-201
'P0115_0227';0.060000;3.229412e-02;-2.065835e+01;3.858744e+01;3.063652e-02;-1.061072e-02;2.726778e-03;3.401070e+01;1.518993e+01;1.039556e+00;-1.428994e+01;0;0;0;0;0;0;8.676003e+02;1.292088e+03;-201;1.689890e+03;-201;2.516176e+03;-201
'P0115_0227';0.070000;3.115901e-02;-2.135570e+01;3.826770e+01;2.670615e-02;-1.242109e-02;2.898952e-03;3.303111e+01;1.517386e+01;1.664042e+00;-1.427025e+01;0;0;0;0;0;0;8.513026e+02;1.256642e+03;-201;1.679774e+03;-201;2.523080e+03;-201
'P0115_0227';0.080000;2.858895e-02;-2.095076e+01;3.765184e+01;2.029975e-02;-3.382502e-03;3.370701e-03;3.134566e+01;1.597384e+01;2.625263e-02;-1.206690e+01;0;0;0;0;0;0;8.371136e+02;1.276265e+03;-201;1.652592e+03;-201;2.592656e+03;-201
'P0115_0227';0.090000;2.792265e-02;-1.884389e+01;3.501896e+01;2.836591e-02;1.213279e-03;3.123614e-03;2.888688e+01;1.427250e+01;-8.447821e-01;-9.004540e+00;0;0;0;0;0;0;8.652188e+02;1.384889e+03;-201;1.679345e+03;-201;2.588715e+03;-201
