name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0336_0527';0.000000;7.396806e-03;-4.791530e+00;1.295725e+01;1.541809e-02;3.265071e-02;5.106374e-05;7.142001e-01;1.415353e+01;1.192986e+01;7.694636e+00;0;0;0;0;0;0;8.403059e+02;1.250723e+03;-201;1.743128e+03;-201;2.650043e+03;-201
'P0336_0527';0.010000;7.306591e-03;-5.001373e+00;1.313561e+01;9.265305e-03;3.799986e-02;9.730185e-05;1.219016e+00;1.341857e+01;1.064510e+01;1.011729e+01;0;0;0;0;0;0;8.724829e+02;1.153950e+03;-201;1.763392e+03;-201;2.669360e+03;-201
'P0336_0527';0.020000;7.357949e-03;-4.517324e+00;1.229127e+01;1.370454e-02;4.038676e-02;1.549976e-04;1.245082e+00;1.241293e+01;9.417455e+00;9.888370e+00;0;0;0;0;0;0;8.973026e+02;1.141032e+03;-201;1.789810e+03;-201;2.684390e+03;-201
'P0336_0527';0.030000;7.405087e-03;-3.896379e+00;1.224750e+01;1.614084e-02;3.490289e-02;1.652096e-04;1.585135e+00;1.104871e+01;6.537398e+00;7.059621e+00;0;0;0;0;0;0;8.663303e+02;1.267599e+03;-201;1.748830e+03;-201;2.667707e+03;-201
'P0336_0527';0.040000;7.490418e-03;-2.876791e+00;1.030244e+01;4.225715e-02;3.115465e-02;1.887968e-04;1.007985e+00;1.017059e+01;7.323210e+00;1.882264e+00;0;0;0;0;0;0;8.438161e+02;1.316786e+03;-201;1.740568e+03;-201;2.659191e+03;-201
'P0336_0527';0.050000;7.735794e-03;-4.046846e+00;1.156453e+01;4.206542e-02;2.968370e-02;2.202678e-04;2.500901e+00;1.144480e+01;5.376499e+00;2.515271e+00;0;0;0;0;0;0;8.222582e+02;1.398752e+03;-201;1.702597e+03;-201;2.648269e+03;-201
'P0336_0527';0.060000;7.726012e-03;-4.044842e+00;1.149649e+01;4.831463e-02;2.706026e-02;2.289839e-04;3.105237e+00;1.159213e+01;3.753427e+00;2.158914e+00;0;0;0;0;0;0;6.859944e+02;1.430740e+03;-201;1.550288e+03;-201;2.453291e+03;-201
'P0336_0527';0.070000;7.777264e-03;-4.414535e+00;1.273476e+01;3.311307e-02;2.778752e-02;2.034754e-04;3.040728e+00;1.158972e+01;2.222363e+00;6.600955e+00;0;0;0;0;0;0;6.577156e+02;1.640175e+03;-201;1.569871e+03;-201;2.465899e+03;-201
'P0336_0527';0.080000;7.517202e-03;-3.522070e+00;1.075259e+01;3.160202e-02;2.593279e-02;1.752985e-04;1.465466e+00;1.062661e+01;2.367842e+00;7.744863e+00;0;0;0;0;0;0;6.517578e+02;1.568892e+03;-201;1.573744e+03;-201;2.446656e+03;-201
'P0336_0527';0.090000;7.669989e-03;-3.218191e+00;9.990438e+00;3.042194e-02;3.023096e-02;1.721203e-04;3.952587e-01;1.023823e+01;3.464380e+00;7.578833e+00;0;0;0;0;0;0;8.097524e+02;1.426800e+03;-201;1.750761e+03;-201;2.653475e+03;-201
'P0336_0527';0.100000;7.767657e-03;-3.368004e+00;9.467471e+00;2.429411e-02;3.003724e-02;1.858662e-04;8.343753e-01;1.007829e+01;2.528294e+00;6.880881e+00;0;0;0;0;0;0;8.405129e+02;1.154916e+03;-201;1.748748e+03;-201;2.642248e+03;-201
'P0336_0527';0.110000;7.891537e-03;-2.785227e+00;1.026768e+01;2.086908e-02;3.827689e-02;1.782185e-04;2.479296e-01;8.303266e+00;3.671441e+00;5.788769e+00;0;0;0;0;0;0;7.172442e+02;1.285851e+03;-201;1.594502e+03;-201;2.469363e+03;-201
'P0336_0527';0.120000;7.834419e-03;-4.674267e+00;1.198451e+01;1.329372e-02;3.081856e-02;1.978623e-04;9.325991e-01;1.027807e+01;4.916801e+00;4.776217e+00;0;0;0;0;0;0;5.757762e+02;1.441981e+03;-201;1.455150e+03;-201;2.260302e+03;-201
'P0336_0527';0.130000;7.885005e-03;-4.276053e+00;1.250381e+01;2.086831e-02;3.081900e-02;2.285080e-04;8.227665e-01;9.192824e+00;5.637609e+00;1.845664e+00;0;0;0;0;0;0;5.313342e+02;1.602892e+03;-201;1.404166e+03;-201;2.236028e+03;-201
'P0336_0527';0.140000;7.712650e-03;-4.723588e+00;1.234861e+01;2.218853e-02;2.795893e-02;2.393092e-04;1.348083e+00;1.009248e+01;5.354279e+00;3.166014e+00;0;0;0;0;0;0;5.131799e+02;1.576240e+03;-201;1.381520e+03;-201;2.223236e+03;-201
'P0336_0527';0.150000;7.322659e-03;-3.317091e+00;1.144352e+01;2.876035e-02;3.244710e-02;2.103735e-04;4.904346e-01;1.028351e+01;6.099613e+00;5.327890e+00;0;0;0;0;0;0;6.515197e+02;1.508952e+03;-201;1.525128e+03;-201;2.437835e+03;-201
'P0336_0527';0.160000;7.324956e-03;-4.085848e+00;1.131910e+01;2.218417e-02;3.475996e-02;1.926310e-04;1.068957e+00;1.203156e+01;7.152722e+00;7.220937e+00;0;0;0;0;0;0;7.232588e+02;1.433877e+03;-201;1.571449e+03;-201;2.446365e+03;-201
'P0336_0527';0.170000;7.342573e-03;-5.161296e+00;1.287213e+01;1.586104e-02;3.524967e-02;1.978525e-04;1.214334e+00;1.408443e+01;9.437675e+00;6.847881e+00;0;0;0;0;0;0;9.034490e+02;1.255006e+03;-201;1.791392e+03;-201;2.653595e+03;-201
'P0336_0527';0.180000;7.500400e-03;-7.061254e+00;1.472963e+01;1.420146e-02;3.412368e-02;2.027341e-04;3.173753e+00;1.390200e+01;8.747954e+00;7.514872e+00;0;0;0;0;0;0;8.874404e+02;1.234807e+03;-201;1.777543e+03;-201;2.642940e+03;-201
'P0336_0527';0.190000;7.319094e-03;-7.665760e+00;1.693157e+01;1.072692e-02;3.708857e-02;1.728022e-04;2.545414e+00;1.327162e+01;9.336756e+00;1.180163e+01;0;0;0;0;0;0;8.862902e+02;1.141248e+03;-201;1.788225e+03;-201;2.655439e+03;-201
'P0336_0527';0.200000;7.244226e-03;-6.279590e+00;1.577034e+01;1.419171e-02;3.586013e-02;1.770895e-04;1.694462e+00;1.129591e+01;8.237167e+00;1.159019e+01;0;0;0;0;0;0;8.701358e+02;1.269727e+03;-201;1.733833e+03;-201;2.615385e+03;-201
'P0336_0527';0.210000;7.344532e-03;-3.630744e+00;1.289325e+01;1.058046e-02;4.312284e-02;1.644983e-04;-6.624839e-01;9.904638e+00;7.874048e+00;1.176826e+01;0;0;0;0;0;0;8.970200e+02;1.189880e+03;-201;1.739776e+03;-201;2.636607e+03;-201
'P0336_0527';0.220000;7.457167e-03;-3.584179e+00;1.203490e+01;7.845676e-03;3.887085e-02;1.932209e-04;-5.352652e-01;1.116293e+01;6.543034e+00;9.189573e+00;0;0;0;0;0;0;8.788990e+02;1.220436e+03;-201;1.724661e+03;-201;2.641035e+03;-201
'P0336_0527';0.230000;7.546694e-03;-4.725711e+00;1.372836e+01;1.028902e-02;3.550998e-02;1.822490e-04;9.118902e-01;1.227045e+01;5.991848e+00;9.102152e+00;0;0;0;0;0;0;8.675486e+02;1.165480e+03;-201;1.769185e+03;-201;2.684874e+03;-201
'P0336_0527';0.240000;7.755720e-03;-5.625519e+00;1.518442e+01;1.513830e-02;2.837833e-02;2.160504e-04;2.186565e+00;1.233603e+01;6.663963e+00;5.914526e+00;0;0;0;0;0;0;8.501689e+02;1.223092e+03;-201;1.779336e+03;-201;2.658200e+03;-201
'P0336_0527';0.250000;7.740993e-03;-5.733730e+00;1.601645e+01;2.275789e-02;2.937053e-02;2.208696e-04;2.000089e+00;1.253280e+01;8.873074e+00;6.042193e+00;0;0;0;0;0;0;8.616899e+02;1.256203e+03;-201;1.788175e+03;-201;2.657043e+03;-201
'P0336_0527';0.260000;7.873196e-03;-3.508548e+00;1.254309e+01;3.245527e-02;3.088017e-02;2.650844e-04;2.659082e-03;9.723599e+00;5.985188e+00;4.210096e+00;0;0;0;0;0;0;8.608112e+02;1.198550e+03;-201;1.798381e+03;-201;2.642734e+03;-201
'P0336_0527';0.270000;7.687811e-03;-3.174603e+00;1.143529e+01;4.609181e-02;3.143608e-02;2.425922e-04;3.033948e-01;9.761317e+00;6.389281e+00;5.550210e+00;0;0;0;0;0;0;8.987473e+02;1.255110e+03;-201;1.793613e+03;-201;2.656596e+03;-201
'P0336_0527';0.280000;7.526727e-03;-1.789122e+00;9.106229e+00;4.913459e-02;2.981042e-02;2.233764e-04;2.835940e-01;8.090031e+00;5.749003e+00;4.506773e+00;0;0;0;0;0;0;9.102890e+02;1.221972e+03;-201;1.799409e+03;-201;2.649785e+03;-201
'P0336_0527';0.290000;7.508636e-03;-2.898208e+00;1.047158e+01;4.362483e-02;3.025519e-02;1.666070e-04;1.729770e+00;9.082797e+00;7.952230e+00;5.087813e+00;0;0;0;0;0;0;8.916205e+02;1.332075e+03;-201;1.745563e+03;-201;2.644660e+03;-201
'P0336_0527';0.300000;7.654224e-03;-1.307530e+00;7.313025e+00;3.696745e-02;3.023505e-02;1.715586e-04;-6.998559e-01;8.147549e+00;4.874921e+00;1.032748e+00;0;0;0;0;0;0;7.163337e+02;1.347683e+03;-201;1.627568e+03;-201;2.466930e+03;-201
'P0336_0527';0.310000;8.140675e-03;-2.194725e+00;7.919603e+00;2.117286e-02;3.073295e-02;2.190890e-04;-2.856604e-02;9.554660e+00;4.371255e+00;-5.276242e-01;0;0;0;0;0;0;6.867263e+02;1.366867e+03;-201;1.617257e+03;-201;2.464000e+03;-201
'P0336_0527';0.320000;8.378587e-03;-2.271343e+00;8.039397e+00;1.689734e-02;3.094652e-02;2.357903e-04;-3.218063e-01;1.087554e+01;5.220968e+00;-1.758822e+00;0;0;0;0;0;0;7.129288e+02;1.279511e+03;-201;1.654303e+03;-201;2.484855e+03;-201
'P0336_0527';0.330000;8.472507e-03;-3.675665e+00;1.119967e+01;8.833098e-03;3.330775e-02;2.353195e-04;8.409274e-01;1.238725e+01;8.331181e+00;1.292078e+00;0;0;0;0;0;0;8.521797e+02;1.230592e+03;-201;1.766627e+03;-201;2.669253e+03;-201
'P0336_0527';0.340000;8.252677e-03;-2.499294e+00;1.011864e+01;2.300819e-02;3.083929e-02;1.932109e-04;-3.604684e-01;1.143111e+01;8.657226e+00;2.241506e+00;0;0;0;0;0;0;8.054849e+02;1.411837e+03;-201;1.719243e+03;-201;2.647696e+03;-201
'P0336_0527';0.350000;7.863577e-03;-2.446909e+00;1.020785e+01;2.262384e-02;3.032981e-02;1.809043e-04;-1.057943e+00;1.193401e+01;1.092431e+01;3.344010e+00;0;0;0;0;0;0;6.640854e+02;1.450868e+03;-201;1.561599e+03;-201;2.480804e+03;-201
'P0336_0527';0.360000;7.586922e-03;-2.557454e+00;1.043063e+01;1.359816e-02;2.603350e-02;1.671171e-04;-1.189868e+00;1.227322e+01;1.083553e+01;5.614872e+00;0;0;0;0;0;0;6.588729e+02;1.470682e+03;-201;1.548158e+03;-201;2.483745e+03;-201
'P0336_0527';0.370000;7.583018e-03;-3.126679e+00;1.159959e+01;1.170334e-02;2.836113e-02;1.620736e-04;-8.438817e-01;1.259420e+01;9.184176e+00;8.124054e+00;0;0;0;0;0;0;7.276724e+02;1.374284e+03;-201;1.640194e+03;-201;2.557289e+03;-201
'P0336_0527';0.380000;7.575629e-03;-2.972764e+00;1.124069e+01;1.981824e-02;3.248600e-02;1.805377e-04;-1.017593e+00;1.206380e+01;5.975080e+00;9.469518e+00;0;0;0;0;0;0;8.972009e+02;1.303028e+03;-201;1.806513e+03;-201;2.719917e+03;-201
'P0336_0527';0.390000;7.643602e-03;-3.297719e+00;1.166805e+01;3.565200e-02;2.999867e-02;2.035591e-04;-8.871436e-02;1.205655e+01;4.539304e+00;7.101765e+00;0;0;0;0;0;0;8.326107e+02;1.370210e+03;-201;1.766701e+03;-201;2.685570e+03;-201
'P0336_0527';0.400000;7.380705e-03;-1.978239e+00;1.024412e+01;5.135737e-02;3.546472e-02;2.161758e-04;-3.944414e-01;1.075893e+01;4.203183e-01;4.626713e+00;0;0;0;0;0;0;8.440864e+02;1.285356e+03;-201;1.751174e+03;-201;2.650142e+03;-201
'P0336_0527';0.410000;7.298972e-03;-2.570103e+00;1.093255e+01;3.883554e-02;3.192896e-02;2.080679e-04;3.403133e-01;1.053313e+01;5.354245e-01;4.967844e+00;0;0;0;0;0;0;7.086667e+02;1.393882e+03;-201;1.648480e+03;-201;2.553231e+03;-201
'P0336_0527';0.420000;7.294642e-03;-2.733107e+00;1.186279e+01;3.028983e-02;3.902258e-02;1.860734e-04;8.781106e-01;1.007413e+01;-1.091023e-01;6.270313e+00;0;0;0;0;0;0;7.716938e+02;1.293333e+03;-201;1.675202e+03;-201;2.570472e+03;-201
'P0336_0527';0.430000;7.206587e-03;-2.857504e+00;1.132367e+01;1.765505e-02;3.292018e-02;1.793239e-04;-3.490236e-01;1.140147e+01;4.994264e+00;7.657920e+00;0;0;0;0;0;0;7.679461e+02;1.292201e+03;-201;1.656462e+03;-201;2.567007e+03;-201
'P0336_0527';0.440000;7.385725e-03;-3.162366e+00;1.278498e+01;2.609833e-02;3.455500e-02;1.867575e-04;6.213692e-01;1.229261e+01;5.377064e+00;8.060979e+00;0;0;0;0;0;0;8.911072e+02;1.187329e+03;-201;1.736673e+03;-201;2.649445e+03;-201
'P0336_0527';0.450000;7.359403e-03;-3.131804e+00;1.189418e+01;2.901560e-02;3.172557e-02;1.823195e-04;-1.736508e-01;1.247493e+01;7.476053e+00;9.897350e+00;0;0;0;0;0;0;9.088892e+02;1.134490e+03;-201;1.786361e+03;-201;2.662165e+03;-201
'P0336_0527';0.460000;7.650374e-03;-3.093466e+00;1.122864e+01;4.163720e-02;3.161702e-02;1.990646e-04;6.655059e-01;1.086463e+01;3.990395e+00;6.588028e+00;0;0;0;0;0;0;8.987946e+02;1.142991e+03;-201;1.801023e+03;-201;2.695780e+03;-201
'P0336_0527';0.470000;7.337704e-03;-1.711831e+00;8.904408e+00;3.906247e-02;3.007211e-02;1.767887e-04;-1.317056e+00;9.108456e+00;2.487881e+00;5.549820e+00;0;0;0;0;0;0;8.868283e+02;1.211690e+03;-201;1.820482e+03;-201;2.723435e+03;-201
'P0336_0527';0.480000;7.238418e-03;-6.159603e-01;6.821749e+00;4.568224e-02;3.416605e-02;1.792947e-04;-1.646552e+00;7.737680e+00;4.153334e-01;3.195552e+00;0;0;0;0;0;0;8.906699e+02;1.263901e+03;-201;1.830559e+03;-201;2.759057e+03;-201
'P0336_0527';0.490000;7.111421e-03;-1.835902e+00;8.423339e+00;3.192722e-02;3.211623e-02;1.601355e-04;-6.285658e-01;9.794216e+00;3.796361e+00;4.034091e+00;0;0;0;0;0;0;8.994730e+02;1.334143e+03;-201;1.863733e+03;-201;2.769368e+03;-201
'P0336_0527';0.500000;7.392285e-03;-3.861843e+00;1.087200e+01;2.484764e-02;3.235086e-02;1.872836e-04;1.644772e-01;1.191918e+01;7.382914e+00;4.233012e+00;0;0;0;0;0;0;8.987930e+02;1.220010e+03;-201;1.876676e+03;-201;2.774762e+03;-201
'P0336_0527';0.510000;7.590817e-03;-4.041759e+00;1.130433e+01;2.555833e-02;2.887801e-02;2.473374e-04;5.111116e-01;1.211973e+01;7.509021e+00;2.780130e+00;0;0;0;0;0;0;9.232302e+02;1.308204e+03;-201;1.843713e+03;-201;2.753441e+03;-201
'P0336_0527';0.520000;7.462801e-03;-3.185227e+00;1.051402e+01;2.718169e-02;3.748924e-02;2.492023e-04;-1.117031e+00;1.015930e+01;6.334542e+00;3.917575e+00;0;0;0;0;0;0;8.967437e+02;1.229792e+03;-201;1.782045e+03;-201;2.681187e+03;-201
'P0336_0527';0.530000;7.269943e-03;-1.816197e+00;8.308754e+00;4.115957e-02;3.637990e-02;2.204550e-04;-5.696071e-01;9.088645e+00;5.082766e+00;2.966628e+00;0;0;0;0;0;0;9.191487e+02;1.256441e+03;-201;1.804167e+03;-201;2.651644e+03;-201
'P0336_0527';0.540000;7.178465e-03;-2.838233e+00;1.066579e+01;3.655926e-02;3.396964e-02;1.606294e-04;-6.030762e-02;9.719628e+00;6.104597e+00;4.554613e+00;0;0;0;0;0;0;8.600594e+02;1.179968e+03;-201;1.800120e+03;-201;2.635897e+03;-201
'P0336_0527';0.550000;7.299482e-03;-3.058452e+00;1.161722e+01;3.249353e-02;3.328605e-02;1.494849e-04;6.597431e-01;9.491839e+00;7.522341e+00;5.230879e+00;0;0;0;0;0;0;8.677346e+02;1.165841e+03;-201;1.832346e+03;-201;2.647463e+03;-201
'P0336_0527';0.560000;7.490650e-03;-3.353458e+00;1.178510e+01;3.279061e-02;3.186614e-02;1.635391e-04;1.035243e+00;9.700535e+00;5.339846e+00;4.627376e+00;0;0;0;0;0;0;8.317664e+02;1.261677e+03;-201;1.791818e+03;-201;2.648677e+03;-201
'P0336_0527';0.570000;7.599446e-03;-2.896530e+00;1.003063e+01;3.122208e-02;3.192741e-02;1.635795e-04;7.297578e-01;9.937027e+00;6.699390e+00;5.022700e+00;0;0;0;0;0;0;8.543107e+02;1.307339e+03;-201;1.774346e+03;-201;2.646468e+03;-201
'P0336_0527';0.580000;7.728697e-03;-3.323141e+00;8.586575e+00;3.801984e-02;2.252944e-02;1.819551e-04;1.329428e+00;1.127157e+01;5.575914e+00;1.110659e+00;0;0;0;0;0;0;8.232595e+02;1.407289e+03;-201;1.737530e+03;-201;2.622387e+03;-201
'P0336_0527';0.590000;7.682695e-03;-2.115206e+00;7.659425e+00;2.828159e-02;2.491068e-02;1.773588e-04;-8.774495e-01;8.684186e+00;6.021020e+00;2.957357e+00;0;0;0;0;0;0;8.126141e+02;1.344086e+03;-201;1.743778e+03;-201;2.644192e+03;-201
'P0336_0527';0.600000;7.737351e-03;-2.507259e+00;8.538800e+00;2.342736e-02;2.646884e-02;1.902824e-04;-1.163723e-01;8.051414e+00;3.741495e+00;2.228494e+00;0;0;0;0;0;0;7.965457e+02;1.274316e+03;-201;1.749819e+03;-201;2.640261e+03;-201
'P0336_0527';0.610000;7.433535e-03;-1.272889e+00;7.488740e+00;1.956415e-02;3.697297e-02;1.962425e-04;-1.684280e+00;7.270324e+00;3.491558e+00;6.698128e+00;0;0;0;0;0;0;8.613582e+02;1.159725e+03;-201;1.790425e+03;-201;2.702588e+03;-201
'P0336_0527';0.620000;8.611546e-03;3.675955e-01;5.396806e+00;4.144638e-02;3.886699e-02;2.500642e-04;-2.563532e+00;9.774114e+00;3.939152e+00;3.295268e+00;0;0;0;0;0;0;9.121730e+02;1.103678e+03;-201;1.822109e+03;-201;2.689680e+03;-201
'P0336_0527';0.630000;8.932964e-03;1.837750e+00;2.948958e+00;5.420812e-02;4.238478e-02;2.783882e-04;-3.256635e+00;9.093145e+00;5.134503e+00;2.261798e+00;0;0;0;0;0;0;9.389539e+02;1.086637e+03;-201;1.858494e+03;-201;2.690631e+03;-201
'P0336_0527';0.640000;9.563153e-03;6.924163e-01;5.097091e+00;5.133009e-02;4.073345e-02;2.873177e-04;-2.096386e+00;1.081331e+01;8.377075e+00;5.187209e-01;0;0;0;0;0;0;9.232818e+02;1.093073e+03;-201;1.843615e+03;-201;2.667750e+03;-201
'P0336_0527';0.650000;9.291460e-03;-1.196078e+00;7.346053e+00;2.887801e-02;3.972940e-02;2.597538e-04;-7.369688e-01;1.181199e+01;1.138058e+01;1.696118e+00;0;0;0;0;0;0;9.172374e+02;1.182923e+03;-201;1.798352e+03;-201;2.643741e+03;-201
'P0336_0527';0.660000;9.424814e-03;1.286703e-01;5.721390e+00;2.704017e-02;3.210914e-02;2.818934e-04;-3.628883e+00;1.150037e+01;9.655474e+00;-2.801924e+00;0;0;0;0;0;0;7.874893e+02;1.246612e+03;-201;1.728286e+03;-201;2.634707e+03;-201
'P0336_0527';0.670000;9.410805e-03;2.258311e+00;3.664707e+00;4.165364e-02;2.720749e-02;2.721180e-04;-5.998939e+00;9.939667e+00;8.688863e+00;-4.865389e+00;0;0;0;0;0;0;6.158924e+02;1.336193e+03;-201;1.550750e+03;-201;2.470237e+03;-201
'P0336_0527';0.680000;9.080959e-03;2.638795e+00;2.179225e+00;6.166762e-02;2.459894e-02;2.493324e-04;-6.001253e+00;8.949449e+00;6.026235e+00;-6.233036e+00;0;0;0;0;0;0;7.175015e+02;1.454800e+03;-201;1.606201e+03;-201;2.515833e+03;-201
'P0336_0527';0.690000;9.145866e-03;8.481415e-01;5.080748e+00;5.574636e-02;2.857400e-02;2.203991e-04;-3.907024e+00;1.073884e+01;9.458209e+00;-2.857361e-01;0;0;0;0;0;0;8.450503e+02;1.470981e+03;-201;1.615708e+03;-201;2.498305e+03;-201
'P0336_0527';0.700000;9.325903e-03;1.307143e-01;5.946169e+00;5.307685e-02;2.824783e-02;2.349650e-04;-2.182833e+00;9.217559e+00;8.017041e+00;1.664895e+00;0;0;0;0;0;0;7.851198e+02;1.700527e+03;-201;1.581619e+03;-201;2.461640e+03;-201
'P0336_0527';0.710000;9.102886e-03;6.874437e-01;4.459226e+00;4.309192e-02;2.779646e-02;2.385140e-04;-3.062769e+00;9.204947e+00;7.831686e+00;5.311934e-02;0;0;0;0;0;0;6.265283e+02;1.665919e+03;-201;1.510987e+03;-201;2.410284e+03;-201
'P0336_0527';0.720000;8.663939e-03;5.629362e-01;4.061861e+00;4.745562e-02;2.787599e-02;2.113689e-04;-3.179505e+00;9.692988e+00;6.109547e+00;-8.098094e-01;0;0;0;0;0;0;6.400865e+02;1.661867e+03;-201;1.554313e+03;-201;2.423799e+03;-201
'P0336_0527';0.730000;8.202292e-03;-1.017773e+00;6.778086e+00;4.482494e-02;3.382340e-02;1.764783e-04;-2.682089e+00;1.214540e+01;4.546606e+00;-8.495901e-01;0;0;0;0;0;0;7.100766e+02;1.551282e+03;-201;1.564227e+03;-201;2.426847e+03;-201
