name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0306_0471';0.000000;1.001469e-02;-7.308053e+00;1.747891e+01;2.756752e-02;4.089726e-02;1.363157e-04;2.159805e+00;1.274954e+01;4.915827e+00;-1.587311e-02;0;0;0;0;0;0;9.530168e+02;1.055599e+03;-201;1.845620e+03;-201;2.664075e+03;-201
'P0306_0471';0.010000;1.100511e-02;-6.051283e+00;1.574886e+01;2.888214e-02;3.667432e-02;2.206011e-04;8.011954e-01;1.186070e+01;8.555625e+00;-3.450458e+00;0;0;0;0;0;0;9.462954e+02;1.027809e+03;-201;1.867278e+03;-201;2.685554e+03;-201
'P0306_0471';0.020000;1.137887e-02;-6.242577e+00;1.604774e+01;1.952580e-02;3.274623e-02;3.175025e-04;1.333696e+00;1.087427e+01;1.040908e+01;-1.604896e+00;0;0;0;0;0;0;9.364338e+02;9.856680e+02;-201;1.878538e+03;-201;2.725600e+03;-201
'P0306_0471';0.030000;1.016781e-02;-7.364105e+00;1.668511e+01;2.071367e-02;3.718740e-02;2.741990e-04;2.178917e+00;1.263760e+01;1.075513e+01;2.854543e+00;0;0;0;0;0;0;9.523472e+02;1.004668e+03;-201;1.892376e+03;-201;2.753147e+03;-201
'P0306_0471';0.040000;9.295780e-03;-7.584177e+00;1.759044e+01;1.452340e-02;4.112122e-02;2.512480e-04;2.457802e+00;1.223061e+01;1.020095e+01;8.220222e+00;0;0;0;0;0;0;9.980107e+02;1.042489e+03;-201;1.949785e+03;-201;2.836239e+03;-201
'P0306_0471';0.050000;8.894347e-03;-6.047653e+00;1.598380e+01;1.997266e-02;4.321381e-02;2.101672e-04;8.184233e-01;1.102865e+01;1.093647e+01;6.743294e+00;0;0;0;0;0;0;1.063571e+03;1.114880e+03;-201;2.031264e+03;-201;2.896250e+03;-201
'P0306_0471';0.060000;8.485687e-03;-5.638516e+00;1.620341e+01;1.708223e-02;3.687316e-02;1.721594e-04;8.794240e-01;1.025967e+01;6.974288e+00;4.151400e+00;0;0;0;0;0;0;1.024717e+03;1.108288e+03;-201;1.982525e+03;-201;2.817967e+03;-201
'P0306_0471';0.070000;8.026864e-03;-6.760030e+00;1.780110e+01;2.224540e-02;3.820622e-02;1.724192e-04;1.567017e+00;1.092940e+01;7.597173e+00;7.105274e+00;0;0;0;0;0;0;9.948257e+02;1.100844e+03;-201;1.901551e+03;-201;2.721564e+03;-201
'P0306_0471';0.080000;7.834475e-03;-7.125752e+00;1.795090e+01;3.140598e-02;3.846530e-02;1.808319e-04;1.236782e+00;1.155403e+01;7.035494e+00;6.689945e+00;0;0;0;0;0;0;9.415266e+02;1.073217e+03;-201;1.810673e+03;-201;2.638732e+03;-201
'P0306_0471';0.090000;7.759089e-03;-7.168355e+00;1.700214e+01;3.248368e-02;4.197780e-02;2.027770e-04;1.283119e+00;1.347163e+01;1.008495e+01;1.037219e+01;0;0;0;0;0;0;9.874399e+02;1.133957e+03;-201;1.838324e+03;-201;2.644310e+03;-201
'P0306_0471';0.100000;7.917727e-03;-4.977211e+00;1.304103e+01;3.113270e-02;3.890838e-02;1.930797e-04;5.145724e-01;1.157985e+01;8.640182e+00;6.563337e+00;0;0;0;0;0;0;9.648237e+02;1.123612e+03;-201;1.847781e+03;-201;2.678210e+03;-201
'P0306_0471';0.110000;7.773180e-03;-2.934532e+00;9.694245e+00;2.881981e-02;3.779471e-02;1.895101e-04;-2.954172e-01;1.113719e+01;9.134195e+00;5.912344e+00;0;0;0;0;0;0;9.636588e+02;1.159041e+03;-201;1.881930e+03;-201;2.689131e+03;-201
'P0306_0471';0.120000;7.771799e-03;-2.677072e+00;9.196560e+00;2.448521e-02;3.542597e-02;1.864029e-04;6.967445e-02;9.534561e+00;9.510574e+00;5.780390e+00;0;0;0;0;0;0;9.199380e+02;1.134325e+03;-201;1.854210e+03;-201;2.692112e+03;-201
'P0306_0471';0.130000;7.637968e-03;-2.947930e+00;9.338807e+00;2.703980e-02;3.538239e-02;2.001881e-04;-3.849062e-01;9.501109e+00;9.795668e+00;5.979351e+00;0;0;0;0;0;0;9.276353e+02;1.141950e+03;-201;1.848826e+03;-201;2.689644e+03;-201
'P0306_0471';0.140000;7.571572e-03;-4.298450e+00;1.175531e+01;1.960854e-02;3.373439e-02;1.857475e-04;3.834403e-01;1.005834e+01;9.107287e+00;9.762450e+00;0;0;0;0;0;0;9.413903e+02;1.231497e+03;-201;1.757853e+03;-201;2.638371e+03;-201
'P0306_0471';0.150000;7.426249e-03;-2.051189e+00;9.318029e+00;2.785099e-02;3.560238e-02;1.783662e-04;-1.422491e+00;8.237110e+00;5.197337e+00;7.321976e+00;0;0;0;0;0;0;7.804285e+02;1.511927e+03;-201;1.559814e+03;-201;2.418141e+03;-201
'P0306_0471';0.160000;7.180239e-03;-9.087341e-01;7.881950e+00;2.805060e-02;2.880817e-02;1.559490e-04;-2.131185e+00;8.484473e+00;4.621457e+00;4.644714e+00;0;0;0;0;0;0;6.926377e+02;1.739068e+03;-201;1.492402e+03;-201;2.363199e+03;-201
'P0306_0471';0.170000;8.068898e-03;1.643373e+00;3.283532e+00;3.711113e-02;2.896768e-02;1.770807e-04;-4.179016e+00;7.446646e+00;4.167459e+00;-1.221118e+00;0;0;0;0;0;0;6.456896e+02;1.641003e+03;-201;1.529141e+03;-201;2.410036e+03;-201
'P0306_0471';0.180000;8.346360e-03;1.128954e+00;3.053569e+00;3.520505e-02;2.928317e-02;1.703128e-04;-3.625353e+00;8.562386e+00;6.852740e+00;-2.211584e+00;0;0;0;0;0;0;8.145867e+02;1.380635e+03;-201;1.757316e+03;-201;2.641683e+03;-201
'P0306_0471';0.190000;8.808792e-03;1.613891e+00;3.050060e+00;3.987917e-02;3.612420e-02;1.795294e-04;-3.690139e+00;7.044736e+00;4.622123e+00;-1.549287e+00;0;0;0;0;0;0;8.752579e+02;1.228993e+03;-201;1.805556e+03;-201;2.687565e+03;-201
'P0306_0471';0.200000;8.370285e-03;2.032682e+00;2.529358e+00;4.169694e-02;4.003017e-02;1.725624e-04;-3.751055e+00;5.568784e+00;3.542813e+00;2.250820e+00;0;0;0;0;0;0;8.666333e+02;1.304823e+03;-201;1.790672e+03;-201;2.664789e+03;-201
'P0306_0471';0.210000;8.284474e-03;3.077700e+00;2.652873e+00;4.283040e-02;3.965636e-02;1.675073e-04;-5.435848e+00;4.253834e+00;1.974160e+00;2.519700e+00;0;0;0;0;0;0;7.507413e+02;1.443331e+03;-201;1.562538e+03;-201;2.443876e+03;-201
