name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0345_0538';0.000000;6.771432e-03;6.806569e-01;5.494733e+00;3.922972e-02;3.961880e-02;4.030765e-05;-4.555393e+00;5.836218e+00;1.943588e-02;6.305933e+00;0;0;0;0;0;0;4.214313e+02;1.926511e+03;-201;1.314346e+03;-201;2.123993e+03;-201
'P0345_0538';0.010000;6.623608e-03;6.363394e-01;5.500376e+00;4.481749e-02;3.974479e-02;7.944033e-05;-4.542452e+00;6.562578e+00;8.679643e-01;5.669300e+00;0;0;0;0;0;0;6.465931e+02;1.669394e+03;-201;1.495241e+03;-201;2.336328e+03;-201
'P0345_0538';0.020000;6.499751e-03;4.345620e-01;6.974819e+00;3.947394e-02;3.590566e-02;1.170490e-04;-5.178979e+00;7.042700e+00;1.945809e+00;4.920095e+00;0;0;0;0;0;0;7.623701e+02;1.350148e+03;-201;1.665748e+03;-201;2.551263e+03;-201
'P0345_0538';0.030000;6.568500e-03;-3.946153e-02;6.357952e+00;4.214418e-02;2.529539e-02;1.213554e-04;-4.809954e+00;1.007084e+01;6.138643e+00;1.345367e+00;0;0;0;0;0;0;6.772530e+02;1.301550e+03;-201;1.615097e+03;-201;2.457674e+03;-201
'P0345_0538';0.040000;6.841954e-03;-7.007170e-01;8.074126e+00;3.161421e-02;2.535729e-02;1.320038e-04;-4.202501e+00;1.038265e+01;8.553214e+00;4.466850e+00;0;0;0;0;0;0;6.643394e+02;1.278472e+03;-201;1.636309e+03;-201;2.466181e+03;-201
'P0345_0538';0.050000;6.936432e-03;-1.104614e+00;8.219026e+00;3.595402e-02;2.729931e-02;1.434929e-04;-2.784152e+00;1.061296e+01;9.279826e+00;7.798622e+00;0;0;0;0;0;0;7.332443e+02;1.345692e+03;-201;1.625019e+03;-201;2.469286e+03;-201
'P0345_0538';0.060000;6.965777e-03;-1.472958e+00;9.473491e+00;3.291683e-02;3.187293e-02;1.437322e-04;-2.247995e+00;9.044166e+00;5.063883e+00;7.698843e+00;0;0;0;0;0;0;7.749974e+02;1.487760e+03;-201;1.632741e+03;-201;2.576348e+03;-201
'P0345_0538';0.070000;6.815016e-03;4.588505e-02;7.047340e+00;3.721016e-02;3.084747e-02;1.323687e-04;-3.022122e+00;7.807241e+00;1.970724e+00;4.812898e+00;0;0;0;0;0;0;6.422959e+02;1.461713e+03;-201;1.546051e+03;-201;2.526657e+03;-201
'P0345_0538';0.080000;6.908737e-03;1.081466e-01;6.011963e+00;2.922802e-02;3.242890e-02;1.345321e-04;-3.389283e+00;8.806577e+00;3.151586e+00;4.885226e+00;0;0;0;0;0;0;6.681392e+02;1.312241e+03;-201;1.607726e+03;-201;2.558339e+03;-201
'P0345_0538';0.090000;6.904463e-03;7.584984e-01;5.182340e+00;3.802274e-02;3.626005e-02;1.459136e-04;-3.683281e+00;9.409886e+00;4.413005e+00;6.072090e+00;0;0;0;0;0;0;7.689082e+02;1.103084e+03;-201;1.726477e+03;-201;2.647080e+03;-201
