name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0240_0382';0.000000;8.052322e-03;1.131434e+00;3.636876e+00;8.002970e-02;2.849294e-02;1.734934e-04;-3.642002e+00;1.448069e+00;-1.936633e+00;-4.007141e+00;0;0;0;0;0;0;5.749155e+02;1.146709e+03;-201;1.511765e+03;-201;2.377201e+03;-201
'P0240_0382';0.010000;9.680773e-03;-2.766429e+00;7.884305e+00;8.062180e-02;1.866685e-02;3.159221e-04;4.499232e+00;3.340872e+00;-2.136907e+00;-2.341073e+00;0;0;0;0;0;0;7.236489e+02;1.247677e+03;-201;1.673474e+03;-201;2.477774e+03;-201
'P0240_0382';0.020000;1.096632e-02;-7.431529e+00;1.464018e+01;7.982066e-02;1.675330e-02;4.504662e-04;1.239081e+01;7.229500e+00;-1.648284e+00;1.071447e+00;0;0;0;0;0;0;9.022622e+02;1.307151e+03;-201;1.848241e+03;-201;2.608522e+03;-201
'P0240_0382';0.030000;1.149940e-02;-6.967743e+00;1.514463e+01;6.848917e-02;2.172407e-02;4.495238e-04;1.390737e+01;6.069832e+00;-1.929271e+00;5.007380e+00;0;0;0;0;0;0;8.914788e+02;1.258259e+03;-201;1.818322e+03;-201;2.563785e+03;-201
'P0240_0382';0.040000;1.203751e-02;-7.384103e+00;1.576902e+01;6.592382e-02;2.950655e-02;4.538318e-04;1.528387e+01;6.216382e+00;-1.559335e+00;6.495756e+00;0;0;0;0;0;0;8.923412e+02;1.194761e+03;-201;1.805036e+03;-201;2.615196e+03;-201
'P0240_0382';0.050000;1.398486e-02;-5.938207e+00;1.296531e+01;5.712428e-02;2.998865e-02;5.969564e-04;1.556585e+01;2.702101e+00;-2.562979e+00;8.820251e+00;0;0;0;0;0;0;8.717718e+02;1.166340e+03;-201;1.785327e+03;-201;2.654587e+03;-201
'P0240_0382';0.060000;1.548546e-02;-6.747788e+00;1.497800e+01;5.987913e-02;2.195181e-02;7.409030e-04;1.617587e+01;1.441131e+00;-4.571150e+00;5.485608e+00;0;0;0;0;0;0;8.697659e+02;1.156495e+03;-201;1.785545e+03;-201;2.675121e+03;-201
'P0240_0382';0.070000;1.722704e-02;-7.517085e+00;1.675684e+01;6.260976e-02;1.918618e-02;8.995980e-04;1.720221e+01;1.918556e+00;-7.954961e+00;1.632359e+00;0;0;0;0;0;0;8.581704e+02;1.267962e+03;-201;1.742398e+03;-201;2.625823e+03;-201
'P0240_0382';0.080000;1.771527e-02;-7.733675e+00;1.795221e+01;7.061739e-02;1.704405e-02;9.541549e-04;1.843580e+01;3.506690e+00;-9.263240e+00;-5.254890e+00;0;0;0;0;0;0;8.659282e+02;1.311370e+03;-201;1.737030e+03;-201;2.574080e+03;-201
'P0240_0382';0.090000;1.850016e-02;-6.710079e+00;1.781784e+01;7.157453e-02;1.976310e-02;9.745260e-04;1.851762e+01;4.476055e+00;-1.143343e+01;-5.267949e+00;0;0;0;0;0;0;8.650369e+02;1.377406e+03;-201;1.693062e+03;-201;2.529297e+03;-201
'P0240_0382';0.100000;1.854476e-02;-4.864192e+00;1.648313e+01;7.249388e-02;1.905103e-02;9.481817e-04;1.633974e+01;3.761853e+00;-1.283047e+01;-5.868598e+00;0;0;0;0;0;0;8.779998e+02;1.291164e+03;-201;1.723934e+03;-201;2.558465e+03;-201
'P0240_0382';0.110000;1.836637e-02;-5.863120e+00;1.753455e+01;7.423401e-02;1.545295e-02;9.024041e-04;1.565764e+01;4.149059e+00;-1.494042e+01;-6.494542e+00;0;0;0;0;0;0;8.618459e+02;1.317500e+03;-201;1.691729e+03;-201;2.577052e+03;-201
'P0240_0382';0.120000;1.850372e-02;-6.475603e+00;1.683329e+01;7.246027e-02;1.365592e-02;9.043943e-04;1.619742e+01;4.239477e+00;-1.384120e+01;-7.008608e+00;0;0;0;0;0;0;6.999224e+02;1.511794e+03;-201;1.530942e+03;-201;2.327505e+03;-201
'P0240_0382';0.130000;1.842192e-02;-7.036517e+00;1.725914e+01;6.174578e-02;1.502192e-02;9.221428e-04;1.702184e+01;3.382259e+00;-1.027841e+01;-3.963551e+00;0;0;0;0;0;0;6.846522e+02;1.678098e+03;-201;1.507199e+03;-201;2.330933e+03;-201
'P0240_0382';0.140000;1.841727e-02;-7.580273e+00;1.829562e+01;7.133860e-02;1.572089e-02;1.040563e-03;1.724471e+01;2.581292e+00;-8.998840e+00;-7.488201e+00;0;0;0;0;0;0;6.874590e+02;1.646942e+03;-201;1.520737e+03;-201;2.314649e+03;-201
'P0240_0382';0.150000;1.907599e-02;-8.138955e+00;1.941180e+01;7.896645e-02;1.539795e-02;1.224513e-03;1.815112e+01;2.189277e+00;-8.008426e+00;-8.928004e+00;0;0;0;0;0;0;8.279180e+02;1.509375e+03;-201;1.680412e+03;-201;2.566727e+03;-201
'P0240_0382';0.160000;1.823331e-02;-8.758694e+00;1.940755e+01;7.658892e-02;1.388486e-02;1.449230e-03;1.766619e+01;3.597296e+00;-4.369192e+00;-1.003279e+01;0;0;0;0;0;0;8.087355e+02;1.452043e+03;-201;1.664601e+03;-201;2.557089e+03;-201
'P0240_0382';0.170000;1.864395e-02;-8.154915e+00;1.922599e+01;6.298912e-02;1.668659e-02;1.432050e-03;1.972793e+01;4.514373e+00;-3.444386e+00;-2.745428e+00;0;0;0;0;0;0;7.717161e+02;1.616262e+03;-201;1.606879e+03;-201;2.523976e+03;-201
'P0240_0382';0.180000;1.811914e-02;-9.015517e+00;2.053995e+01;5.064831e-02;1.638744e-02;1.363663e-03;2.048200e+01;7.647232e+00;-2.337746e+00;-1.342358e+00;0;0;0;0;0;0;6.306434e+02;1.642142e+03;-201;1.454463e+03;-201;2.419863e+03;-201
'P0240_0382';0.190000;3.879449e-02;-9.877179e+00;2.074739e+01;7.674197e-02;9.281942e-03;5.793681e-03;2.085650e+01;1.953320e+00;-8.378609e+00;-1.037111e+01;0;0;0;0;0;0;5.226109e+02;1.686881e+03;-201;1.351320e+03;-201;2.194164e+03;-201
'P0240_0382';0.200000;4.777801e-02;-1.190102e+01;2.037881e+01;8.423050e-02;-2.831083e-03;9.208639e-03;2.337028e+01;-8.381957e-02;-7.445087e+00;-1.551091e+01;0;0;0;0;0;0;4.362939e+02;1.610742e+03;-201;1.318025e+03;-201;2.143868e+03;-201
'P0240_0382';0.210000;5.304855e-02;-1.161795e+01;1.959598e+01;9.476101e-02;-8.077645e-03;1.087606e-02;2.462823e+01;-2.981404e+00;-6.151829e+00;-1.785795e+01;0;0;0;0;0;0;5.967651e+02;1.522388e+03;-201;1.492608e+03;-201;2.248512e+03;-201
'P0240_0382';0.220000;4.098194e-02;-1.060710e+01;2.101826e+01;9.601373e-02;-2.553640e-03;7.450501e-03;2.924309e+01;-1.537374e+00;-7.708623e+00;-1.297100e+01;0;0;0;0;0;0;7.390659e+02;1.431442e+03;-201;1.594021e+03;-201;2.455229e+03;-201
'P0240_0382';0.230000;3.840632e-02;-9.502151e+00;2.139665e+01;7.940833e-02;2.200849e-03;5.180387e-03;2.982923e+01;-7.659492e-01;-6.929489e+00;-1.295880e+01;0;0;0;0;0;0;8.517351e+02;1.360900e+03;-201;1.671297e+03;-201;2.517976e+03;-201
'P0240_0382';0.240000;3.689576e-02;-9.112580e+00;2.042911e+01;7.372649e-02;2.214733e-03;4.407363e-03;2.972232e+01;-1.392275e+00;-9.170730e+00;-1.288086e+01;0;0;0;0;0;0;6.897529e+02;1.463072e+03;-201;1.477837e+03;-201;2.348523e+03;-201
'P0240_0382';0.250000;3.316380e-02;-8.620671e+00;1.861928e+01;6.116568e-02;2.086975e-03;3.867044e-03;2.802171e+01;-1.399867e+00;-7.355880e+00;-9.254257e+00;0;0;0;0;0;0;6.926027e+02;1.445913e+03;-201;1.536419e+03;-201;2.384733e+03;-201
'P0240_0382';0.260000;2.804494e-02;-7.300896e+00;1.645468e+01;8.083346e-02;5.232792e-03;3.041776e-03;2.361234e+01;-4.160954e+00;-1.023526e+01;-1.015123e+01;0;0;0;0;0;0;4.764949e+02;1.669731e+03;-201;1.345617e+03;-201;2.212905e+03;-201
'P0240_0382';0.270000;2.960893e-02;-9.539663e+00;1.958381e+01;1.020783e-01;-4.124664e-03;3.858431e-03;2.495961e+01;-1.885214e+00;-1.197922e+01;-1.357280e+01;0;0;0;0;0;0;6.441992e+02;1.582159e+03;-201;1.581272e+03;-201;2.428290e+03;-201
'P0240_0382';0.280000;2.638174e-02;-1.257152e+01;2.036732e+01;1.079226e-01;-1.005554e-02;4.721583e-03;2.345661e+01;3.246574e+00;-7.735296e+00;-1.806278e+01;0;0;0;0;0;0;6.215549e+02;1.503571e+03;-201;1.607844e+03;-201;2.427970e+03;-201
'P0240_0382';0.290000;2.440592e-02;-1.358003e+01;2.091397e+01;1.053492e-01;-1.037832e-02;4.639805e-03;2.203378e+01;6.651587e+00;-2.834112e+00;-1.562979e+01;0;0;0;0;0;0;7.871373e+02;1.307671e+03;-201;1.806306e+03;-201;2.624524e+03;-201
'P0240_0382';0.300000;1.785925e-02;-1.080329e+01;1.583088e+01;7.953659e-02;1.372391e-03;2.763273e-03;1.522016e+01;1.680010e+00;-3.135015e+00;-1.283311e+01;0;0;0;0;0;0;7.699776e+02;1.335753e+03;-201;1.771803e+03;-201;2.598571e+03;-201
'P0240_0382';0.310000;1.649697e-02;-8.522043e+00;1.379962e+01;8.478635e-02;4.051098e-03;1.294756e-03;1.280099e+01;9.651057e-01;-3.121382e+00;-9.289634e+00;0;0;0;0;0;0;7.749682e+02;1.365676e+03;-201;1.735262e+03;-201;2.594501e+03;-201
