name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0003_0020';0.000000;1.216446e-02;-1.371716e+01;2.563708e+01;6.827064e-03;1.926402e-02;2.494786e-04;1.742867e+01;1.271004e+01;7.371389e-01;6.462146e+00;0;0;0;0;0;0;7.457202e+02;1.418408e+03;-201;1.687292e+03;-201;2.516918e+03;-201
'P0003_0020';0.010000;1.226124e-02;-1.264964e+01;2.358183e+01;2.621658e-03;2.308126e-02;4.686798e-04;1.691638e+01;1.114514e+01;6.308112e-01;8.513126e+00;0;0;0;0;0;0;6.667608e+02;1.622695e+03;-201;1.566633e+03;-201;2.438168e+03;-201
'P0003_0020';0.020000;1.278882e-02;-1.219849e+01;2.268039e+01;5.153141e-03;1.981508e-02;6.722245e-04;1.826372e+01;9.875518e+00;-1.455209e+00;6.225069e+00;0;0;0;0;0;0;5.122773e+02;1.633935e+03;-201;1.374168e+03;-201;2.295323e+03;-201
'P0003_0020';0.030000;1.252829e-02;-1.290765e+01;2.174931e+01;-2.172825e-04;1.579534e-02;6.412659e-04;1.722739e+01;1.172758e+01;1.731881e+00;5.704812e+00;0;0;0;0;0;0;6.030078e+02;1.579113e+03;-201;1.493462e+03;-201;2.409221e+03;-201
'P0003_0020';0.040000;1.274117e-02;-1.131152e+01;2.170138e+01;1.937924e-02;1.647865e-02;6.528951e-04;1.797873e+01;9.735393e+00;-4.938237e-01;7.999681e-01;0;0;0;0;0;0;7.083105e+02;1.457845e+03;-201;1.589439e+03;-201;2.505011e+03;-201
'P0003_0020';0.050000;1.217757e-02;-1.050553e+01;1.891940e+01;1.951120e-02;1.895610e-02;7.175729e-04;1.649041e+01;9.314238e+00;1.918427e+00;3.821737e+00;0;0;0;0;0;0;8.266108e+02;1.397638e+03;-201;1.744130e+03;-201;2.652534e+03;-201
'P0003_0020';0.060000;1.233193e-02;-9.827966e+00;1.938571e+01;1.559560e-02;2.597459e-02;6.479246e-04;1.692174e+01;7.390034e+00;8.433377e-01;4.310125e+00;0;0;0;0;0;0;7.776562e+02;1.556258e+03;-201;1.680429e+03;-201;2.654543e+03;-201
'P0003_0020';0.070000;1.183536e-02;-1.046383e+01;1.741784e+01;1.281626e-02;1.850709e-02;6.655420e-04;1.612192e+01;8.431427e+00;8.780628e-01;3.580110e+00;0;0;0;0;0;0;6.913481e+02;1.532785e+03;-201;1.663702e+03;-201;2.653733e+03;-201
'P0003_0020';0.080000;1.214024e-02;-1.011019e+01;1.928245e+01;1.870029e-02;2.124690e-02;6.926850e-04;1.731953e+01;8.313777e+00;-5.612450e-01;3.227550e+00;0;0;0;0;0;0;5.627021e+02;1.665014e+03;-201;1.519187e+03;-201;2.599512e+03;-201
'P0003_0020';0.090000;1.171983e-02;-1.095739e+01;2.047968e+01;2.012427e-02;1.585472e-02;8.176892e-04;1.618353e+01;1.022463e+01;-1.415127e+00;4.819632e+00;0;0;0;0;0;0;6.244660e+02;1.528972e+03;-201;1.579390e+03;-201;2.566461e+03;-201
'P0003_0020';0.100000;1.197169e-02;-1.136202e+01;2.287788e+01;8.162706e-03;2.219288e-02;8.386503e-04;1.636203e+01;9.224994e+00;-1.080804e+00;8.422090e+00;0;0;0;0;0;0;5.439225e+02;1.467867e+03;-201;1.446068e+03;-201;2.465167e+03;-201
'P0003_0020';0.110000;1.146364e-02;-1.110488e+01;2.116159e+01;-8.392855e-04;2.172758e-02;7.862321e-04;1.440519e+01;8.391385e+00;-2.117421e+00;8.324227e+00;0;0;0;0;0;0;5.655776e+02;1.338846e+03;-201;1.481818e+03;-201;2.449128e+03;-201
'P0003_0020';0.120000;1.158608e-02;-1.022531e+01;1.965059e+01;-3.979633e-03;2.801617e-02;6.714768e-04;1.500995e+01;6.785240e+00;-1.525883e+00;7.349487e+00;0;0;0;0;0;0;4.748004e+02;1.356129e+03;-201;1.401450e+03;-201;2.402964e+03;-201
'P0003_0020';0.130000;1.144427e-02;-1.041476e+01;1.923720e+01;5.991673e-04;2.719729e-02;6.032367e-04;1.552245e+01;8.672028e+00;-3.996963e-01;6.977335e+00;0;0;0;0;0;0;4.551408e+02;1.321199e+03;-201;1.390205e+03;-201;2.344530e+03;-201
