name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0289_0450';0.000000;1.124429e-02;-2.461619e+00;7.729125e+00;5.145844e-02;2.518621e-02;6.860232e-04;5.660776e+00;4.504739e+00;4.637395e+00;-2.300040e-01;0;0;0;0;0;0;7.225215e+02;1.185300e+03;-201;1.664456e+03;-201;2.577889e+03;-201
'P0289_0450';0.010000;2.348166e-02;-3.280465e+00;1.075771e+01;6.097443e-02;2.200483e-02;2.058472e-03;1.247003e+01;-1.749741e-01;6.555707e-01;-1.888472e-01;0;0;0;0;0;0;4.917629e+02;1.449530e+03;-201;1.464963e+03;-201;2.440493e+03;-201
'P0289_0450';0.020000;4.460718e-02;-4.217954e+00;1.199255e+01;6.408218e-02;2.425928e-02;5.242385e-03;2.048850e+01;-7.543440e+00;4.594313e+00;6.927973e+00;0;0;0;0;0;0;3.268934e+02;1.463117e+03;-201;1.269597e+03;-201;2.239272e+03;-201
'P0289_0450';0.030000;5.777070e-02;-2.254640e+00;1.108445e+01;4.634416e-02;3.931343e-02;6.212291e-03;2.158140e+01;-1.353092e+01;1.052923e+01;1.742797e+01;0;0;0;0;0;0;5.273598e+02;1.396705e+03;-201;1.478222e+03;-201;2.417710e+03;-201
'P0289_0450';0.040000;5.595209e-02;-2.923952e+00;1.141522e+01;3.926066e-02;4.199492e-02;8.248220e-03;2.123309e+01;-1.293564e+01;1.557724e+01;2.330286e+01;0;0;0;0;0;0;7.912830e+02;1.152539e+03;-201;1.677556e+03;-201;2.549663e+03;-201
'P0289_0450';0.050000;4.561396e-02;-3.237869e+00;1.365379e+01;5.026083e-02;3.709193e-02;5.933072e-03;2.035829e+01;-1.072672e+01;1.004917e+01;1.885005e+01;0;0;0;0;0;0;7.768953e+02;1.388166e+03;-201;1.678930e+03;-201;2.517294e+03;-201
'P0289_0450';0.060000;3.508255e-02;-3.156999e+00;1.245266e+01;7.013444e-02;3.145160e-02;5.269017e-03;1.745734e+01;-7.447561e+00;8.464901e+00;1.294146e+01;0;0;0;0;0;0;7.498807e+02;1.388249e+03;-201;1.609166e+03;-201;2.434754e+03;-201
'P0289_0450';0.070000;3.011335e-02;-3.970468e+00;1.250360e+01;7.585875e-02;3.226648e-02;2.470337e-03;1.784448e+01;-6.293394e+00;6.274328e+00;8.616780e+00;0;0;0;0;0;0;7.261812e+02;1.323453e+03;-201;1.606201e+03;-201;2.410997e+03;-201
'P0289_0450';0.080000;2.782416e-02;-3.916893e+00;1.291049e+01;8.726341e-02;3.584217e-02;2.432917e-03;1.811625e+01;-6.791715e+00;5.559336e+00;6.702333e+00;0;0;0;0;0;0;9.261719e+02;1.065748e+03;-201;1.790193e+03;-201;2.625405e+03;-201
'P0289_0450';0.090000;3.614765e-02;-3.437661e+00;1.319541e+01;8.185112e-02;3.495306e-02;3.218473e-03;1.946697e+01;-1.242094e+01;2.453515e+00;4.305676e+00;0;0;0;0;0;0;8.597112e+02;1.220724e+03;-201;1.752578e+03;-201;2.607779e+03;-201
