name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0135_0259';0.000000;1.363461e-02;-9.006589e+00;1.771054e+01;4.660819e-02;2.072079e-02;2.249703e-04;1.557727e+01;8.348255e+00;3.007433e+00;2.811176e+00;0;0;0;0;0;0;8.740045e+02;1.355892e+03;-201;1.732427e+03;-201;2.581353e+03;-201
'P0135_0259';0.010000;1.327607e-02;-1.070028e+01;2.044049e+01;3.594057e-02;1.600545e-02;3.581650e-04;1.693802e+01;1.045103e+01;3.971371e+00;2.485538e+00;0;0;0;0;0;0;7.011064e+02;1.357842e+03;-201;1.538762e+03;-201;2.408481e+03;-201
'P0135_0259';0.020000;1.278201e-02;-1.170768e+01;2.188440e+01;2.980672e-02;1.457274e-02;4.961767e-04;1.720712e+01;1.271957e+01;4.607918e+00;1.221795e+00;0;0;0;0;0;0;6.878668e+02;1.328910e+03;-201;1.530095e+03;-201;2.418067e+03;-201
'P0135_0259';0.030000;1.284290e-02;-1.098598e+01;2.092939e+01;2.451377e-02;1.593768e-02;4.617639e-04;1.540479e+01;1.185049e+01;8.141924e+00;2.523431e+00;0;0;0;0;0;0;7.067593e+02;1.358090e+03;-201;1.527134e+03;-201;2.411604e+03;-201
'P0135_0259';0.040000;1.276539e-02;-1.069300e+01;1.990191e+01;2.467441e-02;2.094660e-02;5.306316e-04;1.430944e+01;1.310388e+01;8.032676e+00;1.402703e+00;0;0;0;0;0;0;7.340435e+02;1.524643e+03;-201;1.625784e+03;-201;2.555105e+03;-201
'P0135_0259';0.050000;1.284015e-02;-1.013219e+01;1.992928e+01;1.122522e-02;2.254792e-02;5.902735e-04;1.423127e+01;1.165705e+01;5.285115e+00;3.075150e+00;0;0;0;0;0;0;7.285112e+02;1.524589e+03;-201;1.610907e+03;-201;2.536069e+03;-201
'P0135_0259';0.060000;1.266480e-02;-9.500185e+00;2.034490e+01;1.368777e-02;2.240636e-02;6.547395e-04;1.390211e+01;1.024930e+01;4.330334e+00;3.409068e+00;0;0;0;0;0;0;6.794681e+02;1.530817e+03;-201;1.592166e+03;-201;2.560343e+03;-201
'P0135_0259';0.070000;1.256131e-02;-7.815197e+00;1.768813e+01;2.254163e-02;2.357363e-02;6.954102e-04;1.286132e+01;6.898339e+00;1.837459e+00;5.069374e+00;0;0;0;0;0;0;8.239490e+02;1.289013e+03;-201;1.692695e+03;-201;2.607503e+03;-201
'P0135_0259';0.080000;1.299718e-02;-7.835928e+00;1.648942e+01;4.065935e-02;2.213453e-02;7.247389e-04;1.292019e+01;6.742307e+00;3.839766e+00;3.343673e+00;0;0;0;0;0;0;8.050380e+02;1.368248e+03;-201;1.674019e+03;-201;2.612264e+03;-201
'P0135_0259';0.090000;1.313228e-02;-6.812597e+00;1.496025e+01;4.387081e-02;2.451526e-02;7.111446e-04;1.294438e+01;7.051723e+00;2.277004e-01;2.881109e+00;0;0;0;0;0;0;8.426119e+02;1.311255e+03;-201;1.697568e+03;-201;2.609136e+03;-201
'P0135_0259';0.100000;1.331123e-02;-7.450180e+00;1.654650e+01;4.254887e-02;2.633149e-02;6.241782e-04;1.335724e+01;8.181156e+00;1.896075e+00;5.251043e+00;0;0;0;0;0;0;8.327742e+02;1.446969e+03;-201;1.641479e+03;-201;2.552560e+03;-201
'P0135_0259';0.110000;1.339825e-02;-7.494930e+00;1.827891e+01;3.191032e-02;2.668926e-02;6.017092e-04;1.382729e+01;8.072718e+00;1.545604e+00;6.803045e+00;0;0;0;0;0;0;8.407554e+02;1.400066e+03;-201;1.653283e+03;-201;2.568941e+03;-201
'P0135_0259';0.120000;1.374946e-02;-7.534765e+00;1.805837e+01;3.242824e-02;2.436369e-02;6.407991e-04;1.329191e+01;7.191008e+00;1.850558e+00;3.708611e+00;0;0;0;0;0;0;8.088790e+02;1.442247e+03;-201;1.639235e+03;-201;2.572546e+03;-201
'P0135_0259';0.130000;1.448260e-02;-8.357495e+00;1.865528e+01;2.493685e-02;1.888775e-02;7.812693e-04;1.399191e+01;8.759170e+00;2.213496e+00;-1.912563e+00;0;0;0;0;0;0;7.966446e+02;1.374647e+03;-201;1.655212e+03;-201;2.624147e+03;-201
'P0135_0259';0.140000;1.452674e-02;-8.226136e+00;1.644063e+01;2.918941e-02;2.453418e-02;8.210815e-04;1.289801e+01;9.085711e+00;4.287573e+00;-2.496769e+00;0;0;0;0;0;0;8.990400e+02;1.394455e+03;-201;1.779010e+03;-201;2.707325e+03;-201
'P0135_0259';0.150000;1.462549e-02;-8.087025e+00;1.672438e+01;2.937777e-02;2.381971e-02;7.631307e-04;1.314155e+01;8.688888e+00;3.979043e+00;-1.217893e+00;0;0;0;0;0;0;8.523875e+02;1.457318e+03;-201;1.754450e+03;-201;2.687362e+03;-201
'P0135_0259';0.160000;1.428894e-02;-7.624654e+00;1.668312e+01;4.095035e-02;2.692812e-02;6.596518e-04;1.271851e+01;7.076935e+00;5.779242e+00;3.938419e+00;0;0;0;0;0;0;8.810058e+02;1.463600e+03;-201;1.781516e+03;-201;2.663827e+03;-201
'P0135_0259';0.170000;1.408755e-02;-7.374094e+00;1.707222e+01;3.677473e-02;2.286392e-02;5.761993e-04;1.280098e+01;6.601498e+00;4.913661e+00;5.387777e+00;0;0;0;0;0;0;7.911722e+02;1.401892e+03;-201;1.679424e+03;-201;2.568699e+03;-201
'P0135_0259';0.180000;1.408166e-02;-8.423177e+00;1.752292e+01;4.076615e-02;2.007318e-02;5.732447e-04;1.327433e+01;8.110920e+00;6.519421e+00;4.453580e+00;0;0;0;0;0;0;8.568413e+02;1.311625e+03;-201;1.736956e+03;-201;2.603384e+03;-201
'P0135_0259';0.190000;1.481781e-02;-6.942060e+00;1.669606e+01;3.430781e-02;2.215662e-02;6.304044e-04;1.281172e+01;6.222375e+00;1.037626e+00;2.197563e+00;0;0;0;0;0;0;8.499382e+02;1.255015e+03;-201;1.727178e+03;-201;2.626858e+03;-201
'P0135_0259';0.200000;1.535482e-02;-6.612058e+00;1.528523e+01;4.224471e-02;2.310528e-02;6.784259e-04;1.248789e+01;5.481255e+00;2.577944e+00;3.269637e+00;0;0;0;0;0;0;8.786214e+02;1.211108e+03;-201;1.745550e+03;-201;2.621462e+03;-201
'P0135_0259';0.210000;1.558882e-02;-6.007792e+00;1.419566e+01;3.948804e-02;2.616703e-02;6.588016e-04;1.269982e+01;4.097561e+00;3.695344e+00;4.099336e+00;0;0;0;0;0;0;8.710415e+02;1.514453e+03;-201;1.726976e+03;-201;2.634585e+03;-201
'P0135_0259';0.220000;1.499302e-02;-6.569046e+00;1.288842e+01;3.698587e-02;2.292567e-02;5.904872e-04;1.237649e+01;4.966671e+00;8.074319e+00;3.042106e+00;0;0;0;0;0;0;8.582358e+02;1.555316e+03;-201;1.750968e+03;-201;2.623559e+03;-201
'P0135_0259';0.230000;1.460513e-02;-7.021431e+00;1.325450e+01;3.282933e-02;1.959781e-02;5.508150e-04;1.270254e+01;6.240791e+00;7.013587e+00;-4.809596e-01;0;0;0;0;0;0;8.337495e+02;1.598034e+03;-201;1.767991e+03;-201;2.625719e+03;-201
'P0135_0259';0.240000;1.451212e-02;-7.208308e+00;1.352126e+01;3.171316e-02;1.974162e-02;5.703990e-04;1.287748e+01;6.494450e+00;5.653364e+00;-1.298216e+00;0;0;0;0;0;0;8.451509e+02;1.241235e+03;-201;1.774306e+03;-201;2.587776e+03;-201
'P0135_0259';0.250000;1.485800e-02;-8.190019e+00;1.475143e+01;3.204470e-02;1.984929e-02;6.237433e-04;1.428033e+01;6.818937e+00;4.107506e+00;-4.688020e-01;0;0;0;0;0;0;8.288012e+02;1.277926e+03;-201;1.754116e+03;-201;2.579428e+03;-201
'P0135_0259';0.260000;1.556988e-02;-8.679440e+00;1.615101e+01;3.692699e-02;1.748903e-02;7.027363e-04;1.531055e+01;6.459614e+00;3.820861e+00;-1.141837e+00;0;0;0;0;0;0;8.240407e+02;1.290419e+03;-201;1.720445e+03;-201;2.599787e+03;-201
'P0135_0259';0.270000;1.581009e-02;-8.182315e+00;1.480607e+01;3.649181e-02;1.996283e-02;8.235692e-04;1.427924e+01;6.336149e+00;3.893149e+00;-6.718847e-01;0;0;0;0;0;0;9.164207e+02;1.412654e+03;-201;1.832125e+03;-201;2.738454e+03;-201
'P0135_0259';0.280000;1.571076e-02;-7.464285e+00;1.376521e+01;4.080228e-02;1.755911e-02;7.753365e-04;1.347776e+01;5.917207e+00;3.879181e+00;-2.472013e+00;0;0;0;0;0;0;9.154566e+02;1.442439e+03;-201;1.812095e+03;-201;2.736808e+03;-201
'P0135_0259';0.290000;1.546318e-02;-6.924899e+00;1.451597e+01;4.394478e-02;1.858835e-02;6.995971e-04;1.305915e+01;5.120502e+00;3.019833e+00;-1.323196e+00;0;0;0;0;0;0;7.628853e+02;1.544889e+03;-201;1.634235e+03;-201;2.525057e+03;-201
'P0135_0259';0.300000;1.561736e-02;-7.877226e+00;1.519739e+01;5.101739e-02;1.831185e-02;6.112497e-04;1.371736e+01;7.151726e+00;4.371860e+00;7.931653e-02;0;0;0;0;0;0;6.685996e+02;1.457290e+03;-201;1.523596e+03;-201;2.392971e+03;-201
'P0135_0259';0.310000;1.581413e-02;-7.776855e+00;1.581055e+01;4.482468e-02;1.906749e-02;6.795208e-04;1.401353e+01;6.867207e+00;4.448614e+00;2.731650e+00;0;0;0;0;0;0;5.882142e+02;1.473111e+03;-201;1.497685e+03;-201;2.397248e+03;-201
