name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0236_0360';0.000000;7.270332e-03;8.029720e-01;4.775015e+00;8.007377e-02;3.626617e-02;1.194491e-04;-2.393712e+00;5.863676e+00;6.878703e-01;9.779587e-01;0;0;0;0;0;0;9.494441e+02;1.310226e+03;-201;1.860340e+03;-201;2.687712e+03;-201
'P0236_0360';0.010000;9.144451e-03;-2.517967e+00;8.758965e+00;7.635158e-02;2.700799e-02;2.841530e-04;3.780023e+00;6.339619e+00;7.242802e-01;1.902618e-01;0;0;0;0;0;0;7.192955e+02;1.583859e+03;-201;1.625901e+03;-201;2.464604e+03;-201
'P0236_0360';0.020000;1.125845e-02;-5.961126e+00;1.237895e+01;7.543769e-02;1.082242e-02;4.515239e-04;1.034353e+01;6.986245e+00;-2.481060e+00;-4.314994e+00;0;0;0;0;0;0;6.824197e+02;1.594482e+03;-201;1.619787e+03;-201;2.426429e+03;-201
'P0236_0360';0.030000;1.251857e-02;-7.580906e+00;1.478724e+01;8.804985e-02;9.744491e-03;5.450216e-04;1.268933e+01;7.259000e+00;-8.598752e-01;-3.194822e+00;0;0;0;0;0;0;6.469149e+02;1.479325e+03;-201;1.551861e+03;-201;2.402342e+03;-201
'P0236_0360';0.040000;1.331783e-02;-8.575715e+00;1.548849e+01;7.994277e-02;1.212516e-02;5.651764e-04;1.265963e+01;8.952999e+00;-5.342047e-01;-7.341296e-01;0;0;0;0;0;0;8.437676e+02;1.203229e+03;-201;1.780993e+03;-201;2.634455e+03;-201
'P0236_0360';0.050000;1.353474e-02;-8.467709e+00;1.592700e+01;7.096551e-02;2.275337e-02;5.915294e-04;1.299852e+01;8.087124e+00;4.380394e+00;4.918316e+00;0;0;0;0;0;0;8.998911e+02;1.248007e+03;-201;1.854824e+03;-201;2.743206e+03;-201
'P0236_0360';0.060000;1.378500e-02;-7.365295e+00;1.448718e+01;6.667349e-02;2.832220e-02;5.574342e-04;1.318947e+01;5.855328e+00;3.128439e+00;5.237418e+00;0;0;0;0;0;0;9.198504e+02;1.301751e+03;-201;1.849914e+03;-201;2.712295e+03;-201
'P0236_0360';0.070000;1.325509e-02;-5.729222e+00;1.331203e+01;8.315734e-02;2.722307e-02;5.545656e-04;1.407465e+01;2.475194e+00;1.832444e+00;6.025409e+00;0;0;0;0;0;0;9.250098e+02;1.359670e+03;-201;1.843773e+03;-201;2.675164e+03;-201
'P0236_0360';0.080000;1.357665e-02;-6.298299e+00;1.263797e+01;9.427625e-02;2.081521e-02;5.880554e-04;1.449590e+01;1.989034e+00;-1.366635e+00;3.066656e+00;0;0;0;0;0;0;7.385198e+02;1.393006e+03;-201;1.627869e+03;-201;2.430264e+03;-201
'P0236_0360';0.090000;1.362282e-02;-5.927040e+00;1.156746e+01;9.823366e-02;1.691049e-02;5.805796e-04;1.409562e+01;1.047703e+00;-1.229112e+00;3.779766e+00;0;0;0;0;0;0;7.284271e+02;1.334754e+03;-201;1.625062e+03;-201;2.432484e+03;-201
