name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0155_0284';0.000000;2.414764e-02;-9.925883e+00;1.811548e+01;6.902789e-02;7.744500e-03;5.937997e-04;1.593432e+01;6.182243e+00;-1.992989e+00;-7.809052e+00;0;0;0;0;0;0;8.613561e+02;1.262680e+03;-201;1.787706e+03;-201;2.567468e+03;-201
'P0155_0284';0.010000;2.378145e-02;-1.035114e+01;1.902354e+01;4.878787e-02;8.577806e-03;1.048444e-03;1.636955e+01;7.735059e+00;-1.038325e-01;-4.627372e+00;0;0;0;0;0;0;8.576729e+02;1.217295e+03;-201;1.777271e+03;-201;2.556463e+03;-201
'P0155_0284';0.020000;2.247224e-02;-1.037052e+01;1.976347e+01;2.428220e-02;1.442715e-02;1.467519e-03;1.662739e+01;8.750371e+00;2.515738e+00;1.048102e-01;0;0;0;0;0;0;8.604643e+02;1.203781e+03;-201;1.778109e+03;-201;2.544393e+03;-201
'P0155_0284';0.030000;2.358995e-02;-7.462507e+00;1.349059e+01;2.695453e-02;1.046446e-02;1.372109e-03;1.569457e+01;3.464997e+00;1.833119e+00;1.466305e+00;0;0;0;0;0;0;6.930419e+02;1.386985e+03;-201;1.533207e+03;-201;2.374048e+03;-201
'P0155_0284';0.040000;2.504399e-02;-6.025462e+00;9.822591e+00;4.253215e-02;1.433110e-02;1.557757e-03;1.623284e+01;1.008251e+00;2.569346e+00;5.296844e+00;0;0;0;0;0;0;7.046086e+02;1.504009e+03;-201;1.532855e+03;-201;2.337404e+03;-201
'P0155_0284';0.050000;2.719800e-02;-5.856327e+00;7.142783e+00;5.286692e-02;1.325069e-02;1.590929e-03;1.591926e+01;1.503004e+00;2.957400e+00;3.781239e+00;0;0;0;0;0;0;5.565562e+02;1.600801e+03;-201;1.340344e+03;-201;2.154397e+03;-201
'P0155_0284';0.060000;2.795806e-02;-7.712126e+00;1.027986e+01;4.474005e-02;1.484552e-02;1.413777e-03;1.589768e+01;5.580597e+00;3.620361e+00;-8.521446e-02;0;0;0;0;0;0;6.978304e+02;1.466065e+03;-201;1.569799e+03;-201;2.369965e+03;-201
'P0155_0284';0.070000;2.768819e-02;-7.722547e+00;1.247933e+01;3.778279e-02;1.556311e-02;1.397041e-03;1.440209e+01;5.544836e+00;3.165685e+00;-5.206562e+00;0;0;0;0;0;0;6.987894e+02;1.345151e+03;-201;1.594713e+03;-201;2.437969e+03;-201
'P0155_0284';0.080000;2.794730e-02;-7.398618e+00;1.414438e+01;3.806115e-02;1.343869e-02;1.435971e-03;1.456388e+01;3.188294e+00;1.190847e+00;-6.921684e+00;0;0;0;0;0;0;8.487996e+02;1.359272e+03;-201;1.806648e+03;-201;2.661790e+03;-201
'P0155_0284';0.090000;2.670118e-02;-6.912022e+00;1.477670e+01;4.040434e-02;9.672521e-03;1.658982e-03;1.476185e+01;1.703413e+00;-9.046890e-01;-7.593029e+00;0;0;0;0;0;0;8.299963e+02;1.345989e+03;-201;1.769683e+03;-201;2.637324e+03;-201
